subject	subject_label	object	object_label	ordo_id	ordo_id_label	preferred_object	preferred_object_label	preferred_edge_source	preferred_edge_source_label
MONDO:0007203	blue rubber bleb nevus	MONDO:0015356	hereditary neoplastic syndrome	Orphanet:1059	None	MONDO:0016230	simple vascular malformation	MONDO:0016232-obsoleted	None
MONDO:0007203	blue rubber bleb nevus	MONDO:0019293	skin vascular disease	Orphanet:1059	None	MONDO:0016229	hereditary vascular anomaly	MONDO:0018730-obsoleted	None
MONDO:0007203	blue rubber bleb nevus	MONDO:0019293	skin vascular disease	Orphanet:1059	None	MONDO:0016230	simple vascular malformation	MONDO:0016232-obsoleted	None
MONDO:0007205	diaphyseal medullary stenosis-bone malignancy syndrome	MONDO:0019060	bone neoplasm	Orphanet:85182	None	MONDO:0800084	primary bone dysplasia with increased bone density	PMID:31633310	None
MONDO:0007205	diaphyseal medullary stenosis-bone malignancy syndrome	MONDO:0019060	bone neoplasm	Orphanet:85182	None	MONDO:0800159	disorder of polyamine metabolism	PMID:33340416	None
MONDO:0007243	Burkitt lymphoma	MONDO:0017343	Epstein-Barr virus-associated malignant lymphoproliferative disorder	Orphanet:543	None	MONDO:0004949	neoplasm of mature B-cells	DOID:8584	None
MONDO:0007243	Burkitt lymphoma	MONDO:0017343	Epstein-Barr virus-associated malignant lymphoproliferative disorder	Orphanet:543	None	MONDO:0004949	neoplasm of mature B-cells	EFO:0000309	None
MONDO:0007243	Burkitt lymphoma	MONDO:0017343	Epstein-Barr virus-associated malignant lymphoproliferative disorder	Orphanet:543	None	MONDO:0004949	neoplasm of mature B-cells	NCIT:C2912/inferred	None
MONDO:0007243	Burkitt lymphoma	MONDO:0017343	Epstein-Barr virus-associated malignant lymphoproliferative disorder	Orphanet:543	None	MONDO:0004949	neoplasm of mature B-cells	ONCOTREE:BL	None
MONDO:0007243	Burkitt lymphoma	MONDO:0017595	aggressive B-cell non-Hodgkin lymphoma	Orphanet:543	None	MONDO:0004949	neoplasm of mature B-cells	DOID:8584	None
MONDO:0007243	Burkitt lymphoma	MONDO:0017595	aggressive B-cell non-Hodgkin lymphoma	Orphanet:543	None	MONDO:0004949	neoplasm of mature B-cells	EFO:0000309	None
MONDO:0007243	Burkitt lymphoma	MONDO:0017595	aggressive B-cell non-Hodgkin lymphoma	Orphanet:543	None	MONDO:0004949	neoplasm of mature B-cells	NCIT:C2912/inferred	None
MONDO:0007243	Burkitt lymphoma	MONDO:0017595	aggressive B-cell non-Hodgkin lymphoma	Orphanet:543	None	MONDO:0004949	neoplasm of mature B-cells	ONCOTREE:BL	None
MONDO:0007273	paragangliomas 4	MONDO:0017366	hereditary pheochromocytoma-paraganglioma	Orphanet:29072/btnt	None	MONDO:0000448	paraganglioma	DC-OMIM:115310	None
MONDO:0007273	paragangliomas 4	MONDO:0017366	hereditary pheochromocytoma-paraganglioma	Orphanet:29072/btnt	None	MONDO:0000448	paraganglioma	MONDO:Redundant	None
MONDO:0007273	paragangliomas 4	MONDO:0017366	hereditary pheochromocytoma-paraganglioma	Orphanet:29072/btnt	None	MONDO:0000448	paraganglioma	OMIM:115310	None
MONDO:0007273	paragangliomas 4	MONDO:0017366	hereditary pheochromocytoma-paraganglioma	Orphanet:29072/btnt	None	MONDO:0006295	malignant urinary system neoplasm	MONDO:Redundant	None
MONDO:0007295	childhood epilepsy with centrotemporal spikes	MONDO:0017704	familial partial epilepsy	Orphanet:1945	None	MONDO:0000414	childhood electroclinical syndrome	DOID:3329	None
MONDO:0007295	childhood epilepsy with centrotemporal spikes	MONDO:0017704	familial partial epilepsy	Orphanet:1945	None	MONDO:0000414	childhood electroclinical syndrome	MONDO:Redundant	None
MONDO:0007295	childhood epilepsy with centrotemporal spikes	MONDO:0017704	familial partial epilepsy	Orphanet:1945	None	MONDO:0000414	childhood electroclinical syndrome	MONDO:indirect	None
MONDO:0007297	ADan amyloidosis	MONDO:0018591	ITM2B amyloidosis	Orphanet:97346	None	MONDO:0005620	cerebral amyloid angiopathy	DC-OMIM:117300	None
MONDO:0007297	ADan amyloidosis	MONDO:0018591	ITM2B amyloidosis	Orphanet:97346	None	MONDO:0005620	cerebral amyloid angiopathy	DOID:0070030	None
MONDO:0007319	chondrocalcinosis 2	MONDO:0005554	rheumatic disorder	Orphanet:1416	None	MONDO:0001314	chondrocalcinosis	DC-OMIM:118600	None
MONDO:0007319	chondrocalcinosis 2	MONDO:0005554	rheumatic disorder	Orphanet:1416	None	MONDO:0001314	chondrocalcinosis	MESH:C563162	None
MONDO:0007319	chondrocalcinosis 2	MONDO:0005554	rheumatic disorder	Orphanet:1416	None	MONDO:0800096	abnormal mineralization disorder	PMID:31633310	None
MONDO:0007339	blepharocheilodontic syndrome	MONDO:0019287	ectodermal dysplasia syndrome	Orphanet:1997	None	MONDO:0000426	autosomal dominant disease	DOID:0080344	None
MONDO:0007339	blepharocheilodontic syndrome	MONDO:0020161	congenital ectropion	Orphanet:1997	None	MONDO:0000426	autosomal dominant disease	DOID:0080344	None
MONDO:0007351	coloboma of macula	MONDO:0001476	coloboma	Orphanet:98945	None	MONDO:0020242	hereditary macular dystrophy	MONDO:0020243-obsoleted	None
MONDO:0007351	coloboma of macula	MONDO:0001476	coloboma	Orphanet:98945	None	MONDO:0020242	hereditary macular dystrophy	https://github.com/monarch-initiative/mondo/pull/2571/	None
MONDO:0007375	epithelial basement membrane dystrophy	MONDO:0020212	superficial corneal dystrophy	Orphanet:98956	None	MONDO:0000763	epithelial and subepithelial corneal dystrophy	DOID:0060447	None
MONDO:0007379	Meesmann corneal dystrophy	MONDO:0020212	superficial corneal dystrophy	Orphanet:98954	None	MONDO:0000763	epithelial and subepithelial corneal dystrophy	DOID:0060451	None
MONDO:0007401	craniosynostosis-Dandy-Walker malformation-hydrocephalus syndrome	MONDO:0015704	familial scaphocephaly syndrome	Orphanet:1538	None	MONDO:0001150	hydrocephalus	DC-OMIM:123155	None
MONDO:0007401	craniosynostosis-Dandy-Walker malformation-hydrocephalus syndrome	MONDO:0015704	familial scaphocephaly syndrome	Orphanet:1538	None	MONDO:0001150	hydrocephalus	MESH:C563973	None
MONDO:0007414	Gorham-Stout disease	MONDO:0002013	lymphangioma	Orphanet:73	None	MONDO:0003157	disappearing bone disease	MESH:D010015	None
MONDO:0007414	Gorham-Stout disease	MONDO:0002013	lymphangioma	Orphanet:73	None	MONDO:0800089	primary bone dysplasia with disorganized development of skeletal components	PMID:31633310	None
MONDO:0007414	Gorham-Stout disease	MONDO:0005554	rheumatic disorder	Orphanet:73	None	MONDO:0003157	disappearing bone disease	MESH:D010015	None
MONDO:0007414	Gorham-Stout disease	MONDO:0005554	rheumatic disorder	Orphanet:73	None	MONDO:0800089	primary bone dysplasia with disorganized development of skeletal components	PMID:31633310	None
MONDO:0007436	dentin dysplasia type I	MONDO:0003847	hereditary disease	Orphanet:99789/inferred	None	MONDO:0015613	dentin dysplasia	DC-OMIM:125400	None
MONDO:0007436	dentin dysplasia type I	MONDO:0003847	hereditary disease	Orphanet:99789/inferred	None	MONDO:0015613	dentin dysplasia	MESH:C538215	None
MONDO:0007437	dentin dysplasia type II	MONDO:0003847	hereditary disease	Orphanet:99791/inferred	None	MONDO:0015613	dentin dysplasia	DC-OMIM:125420	None
MONDO:0007437	dentin dysplasia type II	MONDO:0003847	hereditary disease	Orphanet:99791/inferred	None	MONDO:0015613	dentin dysplasia	OMIM:125420	None
MONDO:0007441	dentinogenesis imperfecta type 2	MONDO:0003847	hereditary disease	Orphanet:166260/inferred	None	MONDO:0018849	dentinogenesis imperfecta	DC-OMIM:125490	None
MONDO:0007442	dentinogenesis imperfecta type 3	MONDO:0003847	hereditary disease	Orphanet:166265/inferred	None	MONDO:0018849	dentinogenesis imperfecta	DC-OMIM:125500	None
MONDO:0007442	dentinogenesis imperfecta type 3	MONDO:0003847	hereditary disease	Orphanet:166265/inferred	None	MONDO:0018849	dentinogenesis imperfecta	MESH:C538216	None
MONDO:0007445	dermatopathia pigmentosa reticularis	MONDO:0019287	ectodermal dysplasia syndrome	Orphanet:86920	None	MONDO:0017666	diffuse palmoplantar keratoderma	MONDO:0020094-obsoleted	None
MONDO:0007445	dermatopathia pigmentosa reticularis	MONDO:0019289	hyperpigmentation of the skin	Orphanet:86920	None	MONDO:0017666	diffuse palmoplantar keratoderma	MONDO:0020094-obsoleted	None
MONDO:0007450	neurohypophyseal diabetes insipidus	MONDO:0015790	central diabetes insipidus	Orphanet:30925	None	MONDO:0003381	pituitary gland disorder	DOID:12388	None
MONDO:0007450	neurohypophyseal diabetes insipidus	MONDO:0015790	central diabetes insipidus	Orphanet:30925	None	MONDO:0003381	pituitary gland disorder	MONDO:Redundant	None
MONDO:0007450	neurohypophyseal diabetes insipidus	MONDO:0015790	central diabetes insipidus	Orphanet:30925	None	MONDO:0004782	diabetes insipidus	DC-OMIM:125700	None
MONDO:0007450	neurohypophyseal diabetes insipidus	MONDO:0015790	central diabetes insipidus	Orphanet:30925	None	MONDO:0004782	diabetes insipidus	DOID:12388	None
MONDO:0007450	neurohypophyseal diabetes insipidus	MONDO:0015790	central diabetes insipidus	Orphanet:30925	None	MONDO:0004782	diabetes insipidus	MONDO:Redundant	None
MONDO:0007450	neurohypophyseal diabetes insipidus	MONDO:0015790	central diabetes insipidus	Orphanet:30925	None	MONDO:0004782	diabetes insipidus	NCIT:C84933	None
MONDO:0007471	Doyne honeycomb retinal dystrophy	MONDO:0016420	familial flecked retinopathy	Orphanet:75376	None	MONDO:0006949	retinal drusen	DOID:0060745	None
MONDO:0007483	dyschromatosis symmetrica hereditaria	MONDO:0019289	hyperpigmentation of the skin	Orphanet:41	None	MONDO:0000118	reticulate pigment disorder	DC-OMIM:127400	None
MONDO:0007483	dyschromatosis symmetrica hereditaria	MONDO:0019289	hyperpigmentation of the skin	Orphanet:41	None	MONDO:0000118	reticulate pigment disorder	OMIM:127400	None
MONDO:0007495	dystonia 5	MONDO:0016812	dopa-responsive dystonia	Orphanet:98808	None	MONDO:0100184	GTP cyclohydrolase I deficiency	https://github.com/monarch-initiative/mondo/issues/1491	None
MONDO:0007495	dystonia 5	MONDO:0016812	dopa-responsive dystonia	Orphanet:98808	None	MONDO:0100184	GTP cyclohydrolase I deficiency	https://orcid.org/0000-0002-5655-9589	None
MONDO:0007540	multiple endocrine neoplasia type 1	MONDO:0016365	familial primary hyperparathyroidism	Orphanet:652	None	MONDO:0000426	autosomal dominant disease	DOID:10017	None
MONDO:0007540	multiple endocrine neoplasia type 1	MONDO:0016365	familial primary hyperparathyroidism	Orphanet:652	None	MONDO:0000426	autosomal dominant disease	MONDO:Redundant	None
MONDO:0007540	multiple endocrine neoplasia type 1	MONDO:0016365	familial primary hyperparathyroidism	Orphanet:652	None	MONDO:0017169	multiple endocrine neoplasia	DC-OMIM:131100	None
MONDO:0007540	multiple endocrine neoplasia type 1	MONDO:0016365	familial primary hyperparathyroidism	Orphanet:652	None	MONDO:0017169	multiple endocrine neoplasia	MONDO:Redundant	None
MONDO:0007540	multiple endocrine neoplasia type 1	MONDO:0016365	familial primary hyperparathyroidism	Orphanet:652	None	MONDO:0017169	multiple endocrine neoplasia	NCIT:C3225	None
MONDO:0007540	multiple endocrine neoplasia type 1	MONDO:0016365	familial primary hyperparathyroidism	Orphanet:652	None	MONDO:0017169	multiple endocrine neoplasia	OMIM:131100	None
MONDO:0007540	multiple endocrine neoplasia type 1	MONDO:0021227	adrenal gland neoplasm	Orphanet:652	None	MONDO:0000426	autosomal dominant disease	DOID:10017	None
MONDO:0007540	multiple endocrine neoplasia type 1	MONDO:0021227	adrenal gland neoplasm	Orphanet:652	None	MONDO:0000426	autosomal dominant disease	MONDO:Redundant	None
MONDO:0007540	multiple endocrine neoplasia type 1	MONDO:0021227	adrenal gland neoplasm	Orphanet:652	None	MONDO:0017169	multiple endocrine neoplasia	DC-OMIM:131100	None
MONDO:0007540	multiple endocrine neoplasia type 1	MONDO:0021227	adrenal gland neoplasm	Orphanet:652	None	MONDO:0017169	multiple endocrine neoplasia	MONDO:Redundant	None
MONDO:0007540	multiple endocrine neoplasia type 1	MONDO:0021227	adrenal gland neoplasm	Orphanet:652	None	MONDO:0017169	multiple endocrine neoplasia	NCIT:C3225	None
MONDO:0007540	multiple endocrine neoplasia type 1	MONDO:0021227	adrenal gland neoplasm	Orphanet:652	None	MONDO:0017169	multiple endocrine neoplasia	OMIM:131100	None
MONDO:0007608	desmoid tumor	MONDO:0006424	soft tissue neoplasm	Orphanet:873	None	MONDO:0005031	fibromatosis	MONDO:Redundant	None
MONDO:0007608	desmoid tumor	MONDO:0006424	soft tissue neoplasm	Orphanet:873	None	MONDO:0005031	fibromatosis	NCIT:C9182	None
MONDO:0007610	gingival fibromatosis-hypertrichosis syndrome	MONDO:0019287	ectodermal dysplasia syndrome	Orphanet:2026	None	MONDO:0019280	hypertrichosis	DC-OMIM:135400	None
MONDO:0007610	gingival fibromatosis-hypertrichosis syndrome	MONDO:0019287	ectodermal dysplasia syndrome	Orphanet:2026	None	MONDO:0019280	hypertrichosis	MESH:C565016	None
MONDO:0007614	congenital fibrosis of extraocular muscles	MONDO:0016106	progressive muscular dystrophy	Orphanet:45358	None	MONDO:0001584	ocular motility disease	DOID:0080143	None
MONDO:0007614	congenital fibrosis of extraocular muscles	MONDO:0016106	progressive muscular dystrophy	Orphanet:45358	None	MONDO:0020158	eyelids malposition disorder	MONDO:0020169-obsoleted	None
MONDO:0007624	Flynn-Aird syndrome	MONDO:0019303	premature aging syndrome	Orphanet:2047	None	MONDO:0000426	autosomal dominant disease	https://orcid.org/0000-0002-2825-0621	None
MONDO:0007639	fundus albipunctatus	MONDO:0016420	familial flecked retinopathy	Orphanet:227796	None	MONDO:0100443	RDH5-related retinopathy	https://clinicalgenome.org/affiliation/40072/	None
MONDO:0007639	fundus albipunctatus	MONDO:0016420	familial flecked retinopathy	Orphanet:227796	None	MONDO:0100444	RLBP1-related retinopathy	https://clinicalgenome.org/affiliation/40072/	None
MONDO:0007681	goiter, multinodular 1, with or without Sertoli-Leydig cell tumors	MONDO:0015356	hereditary neoplastic syndrome	Orphanet:276399	None	MONDO:0000334	multinodular goiter	DC-OMIM:138800	None
MONDO:0007681	goiter, multinodular 1, with or without Sertoli-Leydig cell tumors	MONDO:0015356	hereditary neoplastic syndrome	Orphanet:276399	None	MONDO:0000334	multinodular goiter	MONDO:Redundant	None
MONDO:0007681	goiter, multinodular 1, with or without Sertoli-Leydig cell tumors	MONDO:0015356	hereditary neoplastic syndrome	Orphanet:276399	None	MONDO:0000334	multinodular goiter	OMIM:138800	None
MONDO:0007693	hypertrichosis cubiti-short stature syndrome	MONDO:0019287	ectodermal dysplasia syndrome	Orphanet:2220	None	MONDO:0019280	hypertrichosis	MESH:C535618	None
MONDO:0007767	hyperparathyroidism 1	MONDO:0015027	familial isolated hyperparathyroidism	Orphanet:99879/btnt	None	MONDO:0800096	abnormal mineralization disorder	PMID:31633310	None
MONDO:0007768	hyperparathyroidism 2 with jaw tumors	MONDO:0016365	familial primary hyperparathyroidism	Orphanet:99880	None	MONDO:0800096	abnormal mineralization disorder	PMID:31633310	None
MONDO:0007805	hypotrichosis 2	MONDO:0019575	hypotrichosis simplex of the scalp	Orphanet:90368/btnt	None	MONDO:0003037	hypotrichosis	DC-OMIM:146520	None
MONDO:0007805	hypotrichosis 2	MONDO:0019575	hypotrichosis simplex of the scalp	Orphanet:90368/btnt	None	MONDO:0003037	hypotrichosis	DOID:0110699	None
MONDO:0007805	hypotrichosis 2	MONDO:0019575	hypotrichosis simplex of the scalp	Orphanet:90368/btnt	None	MONDO:0003037	hypotrichosis	MESH:C564143	None
MONDO:0007805	hypotrichosis 2	MONDO:0019575	hypotrichosis simplex of the scalp	Orphanet:90368/btnt	None	MONDO:0003037	hypotrichosis	MONDO:Redundant	None
MONDO:0007805	hypotrichosis 2	MONDO:0019575	hypotrichosis simplex of the scalp	Orphanet:90368/btnt	None	MONDO:0003037	hypotrichosis	OMIM:146520	None
MONDO:0007805	hypotrichosis 2	MONDO:0019575	hypotrichosis simplex of the scalp	Orphanet:90368/btnt	None	MONDO:0003037	hypotrichosis	OMIM:146520/inferred	None
MONDO:0007838	Jacobsen syndrome	MONDO:0016910	partial deletion of the long arm of chromosome 11	Orphanet:2308	None	MONDO:0002254	syndromic disease	NCIT:C75457	None
MONDO:0007838	Jacobsen syndrome	MONDO:0016910	partial deletion of the long arm of chromosome 11	Orphanet:2308	None	MONDO:0020158	eyelids malposition disorder	MONDO:0020169-obsoleted	None
MONDO:0007848	autosomal dominant keratitis	MONDO:0018102	corneal dystrophy	Orphanet:2334	None	MONDO:0000426	autosomal dominant disease	MONDO:Redundant	None
MONDO:0007848	autosomal dominant keratitis	MONDO:0018102	corneal dystrophy	Orphanet:2334	None	MONDO:0003085	keratitis	MESH:C537022	None
MONDO:0007848	autosomal dominant keratitis	MONDO:0018102	corneal dystrophy	Orphanet:2334	None	MONDO:0003085	keratitis	MONDO:Redundant	None
MONDO:0007864	angioosteohypertrophic syndrome	MONDO:0019716	overgrowth syndrome	Orphanet:2346	None	MONDO:0002254	syndromic disease	DOID:2926	None
MONDO:0007864	angioosteohypertrophic syndrome	MONDO:0019716	overgrowth syndrome	Orphanet:2346	None	MONDO:0002254	syndromic disease	NCIT:C84801	None
MONDO:0007864	angioosteohypertrophic syndrome	MONDO:0019716	overgrowth syndrome	Orphanet:2346	None	MONDO:0016229	hereditary vascular anomaly	MONDO:Redundant	None
MONDO:0007874	trichorhinophalangeal syndrome type II	MONDO:0016907	partial deletion of the long arm of chromosome 8	Orphanet:502	None	MONDO:0000426	autosomal dominant disease	DOID:4998	None
MONDO:0007874	trichorhinophalangeal syndrome type II	MONDO:0016907	partial deletion of the long arm of chromosome 8	Orphanet:502	None	MONDO:0000426	autosomal dominant disease	MONDO:Redundant	None
MONDO:0007874	trichorhinophalangeal syndrome type II	MONDO:0017951	trichorhinophalangeal syndrome	Orphanet:502	None	MONDO:0000426	autosomal dominant disease	DOID:4998	None
MONDO:0007874	trichorhinophalangeal syndrome type II	MONDO:0017951	trichorhinophalangeal syndrome	Orphanet:502	None	MONDO:0000426	autosomal dominant disease	MONDO:Redundant	None
MONDO:0007893	Noonan syndrome with multiple lentigines	MONDO:0020297	Noonan syndrome and Noonan-related syndrome	Orphanet:500	None	MONDO:0000426	autosomal dominant disease	DOID:14291	None
MONDO:0007893	Noonan syndrome with multiple lentigines	MONDO:0020297	Noonan syndrome and Noonan-related syndrome	Orphanet:500	None	MONDO:0000426	autosomal dominant disease	MONDO:Redundant	None
MONDO:0007893	Noonan syndrome with multiple lentigines	MONDO:0020297	Noonan syndrome and Noonan-related syndrome	Orphanet:500	None	MONDO:0002254	syndromic disease	MONDO:Redundant	None
MONDO:0007893	Noonan syndrome with multiple lentigines	MONDO:0020297	Noonan syndrome and Noonan-related syndrome	Orphanet:500	None	MONDO:0002254	syndromic disease	NCIT:C84820	None
